id;Name;Name on Shirt;Nationality;Height(cm);Weight(Kg);Stronger foot;Favorite side;Reg. Pos.;Positions;Injury;Attack;Defence;Body balance;Stamina;Top speed;Responsiveness;Explosive power;Dribble accuracy;Dribble speed;Short pass accuracy;Short pass speed;Long pass accuracy;Long pass speed;Shot accuracy;Shot power;Free kick accuracy;Swerve;Header Accuracy;Jump;Ball control;Mentality;Keeper skills;Teamwork;Form;Weak foot accuracy;Weak foot frequency;P01 Classic No.10;P02 Anchor Man;P03 Trickster;P04 Darting Run;P05 Mazing Run;P06 Pinpoint Pass;P07 Early Cross;P08 Box to Box;P09 Cut Back Pass;P10 Incisive Run;P11 Long Ranger;P12 Enforcer;P13 Goal Poacher;P14 Dummy Runner;P15 Free Roaming;P16 Extra Attacker;P17 Chasing Back;P18 Talisman;P19 Fox in the Box;P20 Track Back;P21 Offensive Fullback;P22 180 Drag;P23 Flick(Sombrero);H01 Attack Minded;H02 Defence Master;S01 Weighted Pass;S02 Double Touch;S03 Run Around;S04 PK Taker;S05 1-touch play;S06 Outside Curve;S07 Lunging Tackle;S08 Diving Header;S09 Covering;S10 GK Long Throw;S11 Penalty Saver;S12 1-on-1 Keeper;S13 Long Throw;S14 Speed Merchant;S15 Shoulder Feint Skills;S16 Roulette Skills;S17 Flip Flap Skills;S18 Turning Skills;S19 Scissors Skills;S20 Flicking Skills;S21 Step On Skills;S22 Deft Touch Skills;S23 Super-Sub;S24 Long Range Drive;S25 Flip Flap Skills;S26 Jumping Volley;S27 Scissor Kick;S28 Knuckle Shot;S29 Heel Flick
46284;FERNANDINHO;FERNANDINHO;Brazil;176;67;R;R;DMF; CB RB DMF CMF LMF RMF AMF;1;74;74;83;91;83;83;82;82;83;86;84;87;83;77;88;77;82;79;86;83;82;50;87;6;6;5;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46287;L. C. WINCK;WINCK;Brazil;177;76;R;R;RB; RB RMF;1;76;73;83;87;81;81;80;79;80;79;79;85;83;73;83;75;82;73;83;80;81;50;79;7;4;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46288;ASSIS;ASSIS;Brazil;181;75;L;R;AMF; AMF SS CF;1;87;40;83;85;85;85;84;85;84;84;83;83;82;87;85;84;85;83;84;85;81;50;82;6;5;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
46290;ZANATA;ZANATA;Brazil;181;79;R;R;RB; RB RMF;1;75;73;84;84;82;78;83;78;78;77;75;79;76;73;87;79;72;73;78;79;85;50;84;6;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46291;CHARLES;CHARLES;Brazil;179;75;R;R;CF; SS CF;1;87;39;82;84;83;88;84;84;82;79;81;77;80;87;82;78;81;86;84;85;80;50;79;7;7;7;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
46292;PAULO RODRIGUES;PAULO;Brazil;179;70;R;R;CMF; DMF CMF;1;75;75;82;85;81;83;80;82;78;85;82;86;81;76;84;77;80;79;81;85;78;50;88;6;6;5;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46293;ODVAN;ODVAN;Brazil;180;80;R;R;CB; CB;2;62;84;87;83;80;84;78;70;71;73;73;72;74;64;85;62;62;83;85;72;82;50;79;7;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46295;GIANNICHEDDA;GIANNICHEDDA;Italy;179;76;R;R;DMF; CB DMF CMF;1;65;77;81;91;78;86;78;75;73;78;75;76;74;70;80;68;71;80;83;77;86;50;88;7;6;5;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46296;FLORISVALDO;FLORISVALDO;Brazil;173;68;L;R;LB; LB LMF;2;73;68;77;84;86;78;87;83;84;77;77;83;79;77;89;82;83;71;78;81;80;40;83;7;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46298;SERGINHO;SERGINHO;Brazil;181;76;L;R;LMF; LB LMF;1;79;58;79;85;93;78;90;85;92;77;79;84;84;74;83;78;87;70;77;84;78;45;81;6;4;4;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
46299;LEONE;LEONE;Brazil;178;75;R;R;RB; CB RB;1;64;78;83;87;82;84;82;77;77;77;76;79;78;66;83;67;71;76;80;79;86;50;84;7;5;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46300;SÉRGIO;SERGIO;Brazil;188;86;R;R;GK; GK;1;30;86;85;68;69;89;81;56;60;57;61;63;67;45;84;44;45;48;87;58;85;87;80;6;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46301;ELIZEU;ELIZEU;Brazil;181;79;R;R;CMF; DMF CMF AMF;1;76;71;82;87;82;82;82;82;80;86;82;88;83;76;83;77;80;76;82;86;83;50;87;7;6;6;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
46302;BAIACO;BAIACO;Brazil;173;68;R;R;DMF; DMF;1;66;80;78;91;82;86;82;77;80;79;80;78;81;66;81;67;69;77;81;78;88;50;92;8;5;5;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46303;CARLITO;CARLITO;Brazil;182;83;R;R;CF; CF;1;90;34;87;81;81;90;82;75;77;73;71;70;74;88;88;73;75;92;87;78;78;50;75;6;5;5;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46305;VICENTE ARENARI;VICENTE;Brazil;179;72;R;R;CB; CB LB RB DMF;1;66;84;81;84;80;85;79;79;77;79;77;80;78;68;81;70;75;80;83;80;87;50;84;7;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46308;HENRICÃO;HENRIQUE;Brazil;197;92;R;R;CB; CB;1;58;83;94;79;76;83;74;72;70;74;73;74;72;64;87;62;63;90;85;74;80;50;76;7;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46309;GILBERTO;GILBERTO;Brazil;180;78;L;R;LB; LB CMF LMF AMF;2;78;66;82;88;86;78;86;82;82;82;82;82;84;74;85;79;82;75;78;83;79;45;84;7;4;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46310;GARY PALLISTER;PALLISTER;England;193;92;R;R;CB; CB;2;63;86;89;77;83;82;70;76;76;79;79;80;82;64;84;71;69;91;75;79;83;50;79;6;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46315;BOSCO;BOSCO;Brazil;184;79;R;R;GK; GK;1;30;82;84;65;68;85;79;52;53;54;58;60;64;46;82;45;46;47;86;53;68;83;67;6;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46316;MAGRÃO;MAGRAO;Brazil;187;81;R;R;GK; GK;2;31;83;83;68;71;86;83;59;59;62;64;62;65;45;83;45;47;46;86;60;84;84;79;7;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46317;OSVALDO BALIZA;OSVALDO;Brazil;191;84;R;R;GK; GK;2;30;84;85;67;69;85;78;57;54;58;57;60;62;44;83;43;45;45;84;55;85;86;78;6;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46319;E. SOARES;ESTEVAM;Brazil;178;78;R;R;CB; CB;1;62;82;87;83;79;83;79;73;74;75;76;76;77;64;83;64;67;82;84;75;83;50;81;6;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46320;EDU BALA;EDU;Brazil;172;68;R;R;RWF; RMF LWF RWF;1;83;44;77;85;93;84;96;87;90;78;78;79;81;82;83;76;78;75;77;85;66;50;68;4;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
46321;VAVÁ;VAVA;Brazil;174;75;R;R;CF; SS CF;1;93;38;86;83;83;93;85;84;83;78;76;74;75;90;87;73;72;87;87;84;88;50;84;6;5;5;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46322;PEDRO PASCULLI;PASCULLI;Argentina;173;72;R;R;CF; LWF RWF SS CF;1;85;43;80;82;84;86;82;79;80;77;74;75;76;83;83;76;76;76;83;81;80;50;86;6;5;5;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46323;MAURO SILVA;MAURO SILVA;Brazil;177;83;R;R;DMF; CWP CB DMF;2;67;85;92;92;79;88;79;77;75;80;79;77;76;67;88;67;68;81;86;81;91;50;93;8;5;5;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46328;AÍLTON;AILTON;Brazil;183;76;R;R;CB; CB;1;67;82;85;83;81;83;78;72;74;73;74;76;76;68;85;69;71;87;85;75;84;50;80;7;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46330;SANGALETTI;SANGALETTI;Brazil;179;77;R;R;CB; CB DMF;1;64;83;84;83;78;82;76;71;71;74;73;75;73;64;84;65;66;83;82;74;82;50;78;7;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46331;RUSSO;RUSSO;Brazil;178;73;R;R;RB; RB RMF;1;74;67;77;84;84;77;85;79;83;77;77;82;82;74;85;78;81;72;76;79;73;40;80;7;7;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46333;LEOMAR;LEOMAR;Brazil;183;76;R;R;DMF; DMF CMF;1;73;76;83;87;83;83;80;79;78;81;81;81;80;75;82;76;76;79;82;80;85;50;85;7;6;5;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46334;RITHELY;RITHELY;Brazil;174;73;R;R;DMF; DMF CMF;2;72;72;78;82;79;80;80;75;80;74;78;77;80;69;83;67;71;71;86;79;78;50;74;6;4;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46337;TRAÇAIA;TRACAIA;Brazil;184;78;R;R;CF; SS CF;1;88;36;83;82;85;88;86;86;84;78;78;77;78;87;85;76;78;83;84;85;77;50;79;7;6;6;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
46338;DEDÉ;DEDE;Brazil;179;71;L;R;LB; LB;1;70;76;82;87;83;83;82;79;79;78;78;81;79;74;82;72;78;80;80;80;84;50;84;7;4;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46339;R. CAMMAROTA;RAFAEL;Brazil;186;84;R;R;GK; GK;1;32;84;87;69;69;89;82;57;64;58;62;65;67;48;84;46;49;49;87;60;93;88;80;7;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46342;RINALDO CIASCA;CIASCA;Brazil;185;80;R;R;GK; GK;1;35;84;85;68;69;88;85;53;55;57;58;58;63;48;83;48;48;48;90;57;83;87;82;7;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46343;ELIVÉLTON;ELIVELTON;Brazil;172;69;L;R;LWF; LB LMF LWF;1;78;55;75;86;86;73;88;86;85;78;79;79;81;76;83;78;80;69;73;83;75;40;84;7;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
46344;DICÁ;DICA;Brazil;173;73;R;R;AMF; CMF AMF SS;1;83;47;80;82;81;82;84;90;83;92;83;94;84;84;87;96;92;72;74;92;80;40;85;6;6;5;1;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
46345;TUMBURUS;TUMBURUS;Italy;175;73;R;R;CB; CB DMF;1;65;85;87;83;82;83;80;75;77;77;76;75;76;68;82;65;69;82;84;76;82;50;79;6;5;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46348;LUIS REGUEIRO;REGUEIRO;Spain;171;74;R;R;SS; AMF SS;1;86;46;81;83;84;82;87;91;87;89;84;87;83;87;86;80;85;74;78;90;84;45;90;6;5;5;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
46350;AÍLTON LIRA;A. LIRA;Brazil;172;70;L;R;AMF; AMF;1;83;44;82;83;79;78;78;92;81;91;84;93;84;83;86;92;89;77;78;91;76;40;87;6;5;4;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
46351;JAIR PICERNI;JAIR;Brazil;178;78;R;R;RB; CB LB RB;1;73;79;84;87;83;82;82;78;78;78;79;80;81;74;86;73;77;82;84;79;86;50;91;7;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46353;LAÉRCIO;LAERCIO;Brazil;178;73;R;R;GK; GK;1;30;85;83;67;69;88;78;50;54;55;58;63;65;44;82;42;47;45;86;54;79;85;77;6;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46354;GOMES;GOMES;Brazil;184;82;R;R;CB; CB;1;53;83;87;83;77;83;76;71;71;71;72;72;73;60;83;59;61;84;83;73;82;50;78;7;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46355;ENRIQUE GARCÍA;E. GARCIA;Argentina;171;67;L;R;LWF; LWF;1;84;39;76;83;86;85;91;94;88;82;79;84;83;83;83;80;83;69;77;91;78;40;80;7;4;3;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0
46356;ADRIANINHO;ADRIANINHO;Brazil;174;69;L;R;AMF; LMF AMF LWF RWF SS;1;77;42;73;83;84;76;86;84;85;83;83;81;81;76;77;83;83;69;73;83;70;40;79;6;5;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
46357;TUTA;TUTA;Brazil;174;73;R;R;LWF; AMF LWF SS;1;79;42;78;83;90;80;88;87;87;78;77;81;80;78;83;74;75;71;74;85;77;40;82;6;5;4;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
46358;MARINHO;MARINHO;Brazil;185;82;R;R;CB; CB;2;60;82;87;83;76;81;75;68;70;72;73;73;73;64;85;62;63;85;83;70;79;50;78;7;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46359;BRUNINHO;BRUNINHO;Brazil;178;76;R;R;RB; CB LB RB DMF CMF LMF RMF;2;72;81;84;86;82;83;83;78;78;79;77;81;78;74;83;74;77;82;83;81;86;50;84;6;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46360;ODIRLEI;ODIRLEI;Brazil;172;73;L;R;LB; LB LMF;1;77;74;83;90;85;78;86;83;82;79;80;81;81;76;83;75;81;78;83;82;79;50;87;8;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
46361;MINEIRO;MINEIRO;Brazil;169;66;R;R;DMF; DMF CMF;1;72;77;77;92;83;86;85;78;79;81;81;77;79;70;82;68;69;73;86;80;84;50;90;8;5;4;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46362;SABARÁ;SABARA;Brazil;172;70;R;R;RWF; RMF RWF SS CF;2;83;56;82;88;86;82;86;85;85;81;83;85;84;85;87;79;83;78;82;84;87;50;88;8;5;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
46363;ELIAS;ELIAS;Brazil;173;66;R;R;CMF; DMF CMF LMF RMF AMF;2;80;69;77;88;84;85;85;81;84;82;83;81;83;80;83;75;78;75;79;82;79;50;88;7;5;5;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
46366;DANIEL BERTONI;BERTONI;Argentina;179;73;R;R;RWF; LMF RMF LWF RWF SS;1;85;45;82;85;85;83;89;90;86;83;80;84;81;81;86;84;88;76;78;88;78;45;81;6;7;7;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
46367;TOSTÃO II;TOSTAO;Brazil;180;70;R;R;AMF; AMF SS;1;83;47;78;84;82;80;84;87;83;87;82;86;82;82;85;89;88;80;80;88;78;50;84;6;6;5;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
46368;VANDERLEI;VANDERLEI;Brazil;195;85;R;R;GK; GK;1;30;83;83;68;69;87;81;56;57;56;56;60;62;45;84;45;45;45;83;53;82;88;78;7;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46369;CARLOS;CARLOS;Brazil;188;81;R;R;GK; GK;1;30;88;85;68;67;91;81;53;55;57;61;64;64;45;84;48;49;47;86;56;83;87;80;7;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46370;MÁRIO DE CASTRO;MARIO;Brazil;190;81;R;R;CF; CF;1;93;29;82;76;82;86;84;88;84;74;73;72;71;96;88;67;91;87;77;92;82;50;76;5;7;7;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46372;HIDALGO;HIDALGO;Brazil;185;81;R;R;DMF; DMF CMF;1;71;76;85;86;81;83;81;80;76;84;81;85;82;73;84;73;79;82;83;83;90;50;89;7;6;5;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46373;ÉVERTON RIBEIRO;EVERTON RIBEIRO;Brazil;174;70;L;R;AMF; LB CMF LMF RMF AMF LWF RWF SS;1;81;44;76;82;84;78;89;88;87;86;83;84;79;81;79;83;84;71;72;87;77;40;78;6;6;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0
46375;EULLER;EULLER;Brazil;171;68;R;R;SS; LWF RWF SS;2;83;36;78;86;96;83;95;84;89;77;76;76;75;80;82;75;78;76;78;83;82;45;80;8;4;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
46376;L. A. PEREA;PEREA;Colombia;181;78;R;R;CB; CB RB;1;68;80;82;90;89;80;84;77;81;75;76;77;76;68;84;71;73;78;85;78;84;50;82;7;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46377;ANDRADA;ANDRADA;Brazil;179;78;R;R;GK; GK;1;34;85;83;69;70;90;86;60;62;64;65;66;67;46;82;45;47;54;88;61;82;88;80;7;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46378;VELLOSO;VELLOSO;Brazil;190;87;R;R;GK; GK;2;31;87;87;68;68;90;81;58;60;58;60;64;66;45;86;44;46;49;86;60;86;87;79;6;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
